Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Ativo Total;Carteira de Crédito Classificada;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;Captações;Patrimônio Líquido;Lucro Líquido;Patrimônio de Referência para Comparação com o RWA;Índice de Basileia;Índice de Imobilização;Número de Agências;Número de Postos de Atendimento;
BNY MELLON SERVIÇOS FINANCEIROS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;2201501;n2;;I;3;RIO DE JANEIRO;RJ;03/2010;3.179.943;0;3.109.192;3.093.862;70.751;-853;55.762;60,98%;19,78%;1;0
INDUSVAL;50531;b1;;C;2;SAO PAULO;SP;03/2010;3.048.595;1.619.157;2.617.863;2.486.489;430.732;7.345;443.090;21,06%;2,97%;15;0
BARCLAYS;51705;b1;;C;3;SAO PAULO;SP;03/2010;2.943.326;6.418;2.254.157;1.467.023;689.169;49.037;689.167;45,74%;2,12%;1;0
COOPERATIVA CENTRAL DE CRÉDITO DO RIO GRANDE DO SUL E SANTA CATARINA - CENTRAL SICREDI SUL;87437687;b3C;;I;2;PORTO ALEGRE;RS;03/2010;2.914.228;11.319;2.746.054;8.247;168.173;286;76.800;15,53%;9,02%;0;0
ASSOCIACAO DE POUPANCA E EMPRESTIMO - POUPEX;655522;n1;;I;2;BRASILIA;DF;03/2010;2.876.892;1.281.820;320.150;223.126;2.556.742;5.115;2.586.339;204,56%;0,69%;49;0
GOLDMAN SACHS;51585;b2;;C;3;SAO PAULO;SP;03/2010;2.740.179;0;2.567.317;578.622;172.862;-43.385;172.862;24,38%;12,47%;2;0
ING;51073;b1;;C;3;SAO PAULO;SP;03/2010;2.672.223;545.876;1.945.157;1.081.120;727.066;18.095;727.045;67,92%;0,86%;2;0
BANCO VOLVO BRASIL S.A.;58017179;b2;;I;3;CURITIBA;PR;03/2010;2.649.952;2.539.268;2.424.807;2.134.562;225.145;-4.106;357.789;13,58%;4,65%;1;0
BANIF;20255;b1;;C;3;SAO PAULO;SP;03/2010;2.624.432;1.162.595;2.353.600;1.638.203;270.832;-14.231;277.192;11,41%;17,96%;17;0
SCHAHIN;50191;b1;;C;2;SAO PAULO;SP;03/2010;2.547.514;1.044.205;2.353.410;2.073.303;194.104;-30.983;285.315;11,21%;7,39%;4;0
BANCO CSF S.A.;8357240;b2;;I;3;SAO PAULO;SP;03/2010;2.531.486;1.999.440;2.006.864;639.390;524.622;26.205;524.622;28,06%;0,39%;1;0
CATERPILLAR;51231;n1;;C;3;SAO PAULO;SP;03/2010;2.248.487;1.770.329;1.964.060;1.587.214;284.427;1.729;0;NI%;0,00%;2;0
J.MALUCELLI;30881;b1;;C;2;CURITIBA;PR;03/2010;2.245.584;1.357.280;1.435.197;1.312.409;810.387;22.652;782.622;36,02%;36,24%;2;0
BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;38486817;b4;;I;1;BELO HORIZONTE;MG;03/2010;2.229.597;1.211.508;1.214.242;810.674;1.015.355;12.901;854.424;51,86%;3,05%;1;0
BANCO DO ESTADO DE SERGIPE S.A.;13009717;b1;;I;1;ARACAJU;SE;03/2010;2.226.456;833.744;2.071.400;1.955.862;155.057;8.694;159.839;12,93%;32,28%;61;11
JOHN DEERE;50071;b1;;C;3;PORTO ALEGRE;RS;03/2010;2.088.650;2.114.631;1.874.565;1.751.307;214.085;-10.551;322.730;14,63%;0,63%;2;0
BANCO IBM S.A.;34270520;b2;;I;3;RIO DE JANEIRO;RJ;03/2010;1.972.548;1.683.311;1.745.016;1.419.379;227.532;3.797;220.877;15,21%;0,00%;2;0
INDUSTRIAL DO BRASIL;50988;b1;;C;2;SAO PAULO;SP;03/2010;1.927.277;950.175;1.540.534;1.451.966;386.743;6.464;411.955;24,24%;7,71%;7;0
COOPERATIVA DE CRÉDITO RURAL COOPERCITRUS - CREDICITRUS;54037916;b3S;;I;2;BEBEDOURO;SP;03/2010;1.867.924;1.185.340;1.330.414;1.286.876;537.510;10.453;531.282;29,74%;4,06%;0;42
HONDA;51396;b2;;C;3;SAO PAULO;SP;03/2010;1.746.820;1.537.783;1.572.021;1.385.738;174.799;10.419;172.326;13,52%;0,17%;2;0
CREDIT AGRICOLE;51066;b1;;C;3;SAO PAULO;SP;03/2010;1.745.533;413.265;986.957;804.283;758.576;6.563;776.263;66,69%;2,49%;6;0
BANCO DO ESTADO DO PARÁ S.A.;4913711;b1;;I;1;BELEM;PA;03/2010;1.710.337;665.554;1.485.540;1.362.151;224.797;13.517;221.614;22,49%;17,76%;42;35
BANCO DE TOKYO-MITSUBISHI UFJ BRASIL S.A.;60498557;b1;;I;3;SAO PAULO;SP;03/2010;1.692.562;250.744;1.314.580;756.141;377.982;2.722;376.204;57,84%;2,31%;2;0
CAIXA ESTADUAL S.A. - AGÊNCIA DE FOMENTO/RS;2885855;n1;;I;1;PORTO ALEGRE;RS;03/2010;1.690.471;1.289.861;1.245.118;1.130.230;445.353;20.007;402.285;29,30%;1,22%;1;0
BONSUCESSO;50706;b1;;C;2;BELO HORIZONTE;MG;03/2010;1.685.023;1.195.162;1.337.635;1.225.080;347.388;29.701;346.477;14,29%;30,18%;5;0
BANCO SUMITOMO MITSUI BRASILEIRO S.A.;60518222;b1;;I;3;SAO PAULO;SP;03/2010;1.677.904;336.217;1.473.717;647.373;204.187;7.213;274.366;34,21%;1,06%;1;0
BANCO TRIANGULO S.A.;17351180;b1;;I;2;UBERLANDIA;MG;03/2010;1.657.587;1.131.046;1.324.558;1.123.906;333.029;13.258;335.054;17,61%;12,00%;47;0
SOCOPA;50328;b1;;C;2;SAO PAULO;SP;03/2010;1.483.477;320.879;1.383.699;1.039.153;99.777;-9.722;85.602;11,32%;8,36%;4;0
BANCO STANDARD DE INVESTIMENTOS S.A.;4866275;b2;;I;3;SAO PAULO;SP;03/2010;1.276.932;279.243;975.107;862.361;301.825;144;300.836;22,47%;2,82%;1;0
COOPERATIVA CENTRAL DE CRÉDITO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CREDIMINAS;25683434;b3C;;I;2;BELO HORIZONTE;MG;03/2010;1.267.402;19.535;1.116.644;133.163;150.759;2.435;95.217;16,43%;23,21%;0;1
BANCO FORD S.A.;90731688;b2;;I;3;SAO PAULO;SP;03/2010;1.254.897;816.883;956.689;929.322;298.208;11.839;298.208;23,10%;0,00%;1;0
COOPERATIVA CENTRAL DE CRÉDITO DO PARANÁ - CENTRAL SICREDI PR;80230774;b3C;;I;2;CURITIBA;PR;03/2010;1.241.300;13.195;1.188.686;592;52.614;289;18.760;11,98%;13,48%;0;0
FATOR;50122;b1;;C;2;SAO PAULO;SP;03/2010;1.122.030;69.435;813.915;561.834;308.115;2.088;308.115;30,43%;28,48%;7;0
AGENCIA DE FOMENTO DO PARANA S.A.;3584906;n1;;I;1;CURITIBA;PR;03/2010;1.120.777;587.064;85.524;1.263;1.035.253;14.772;139.108;36,13%;0,39%;1;0
BANCO KDB DO BRASIL S.A.;7656500;b1;;I;3;SAO PAULO;SP;03/2010;1.054.867;13.616;942.871;930.105;111.996;-20.498;181.224;26,26%;0,30%;1;0
PORTO SEGURO;51444;n1;;C;2;SAO PAULO;SP;03/2010;1.023.239;996.725;876.994;307.054;146.245;9.200;0;NI%;0,00%;3;0
COOPERATIVA CENTRAL DE CRÉDITO RURAL DO ESTADO DE SÃO PAULO;63917579;b3C;;I;3;RIBEIRAO PRETO;SP;03/2010;1.006.853;1.853;918.207;748.224;88.646;1.973;60.926;19,39%;1,06%;0;0
MATONE;32016;b1;;C;2;PORTO ALEGRE;RS;03/2010;979.047;321.335;732.053;508.417;246.995;5.474;221.509;13,66%;66,60%;2;0
BANCO MODAL S.A.;30723886;b1;;I;2;RIO DE JANEIRO;RJ;03/2010;978.567;259.239;772.237;625.973;206.330;3.449;240.898;14,21%;4,18%;2;0
OPPORTUNITY;51107;b1;;C;2;RIO DE JANEIRO;RJ;03/2010;953.772;0;778.472;208.151;175.301;7.622;174.974;17,72%;32,29%;3;0
COOPERATIVA CENTRAL DE CREDITO DE SANTA CATARINA-SICOOB CENTRAL SC;80160260;b3C;;I;2;FLORIANOPOLIS;SC;03/2010;931.867;70.017;873.131;707.453;58.735;0;27.863;14,29%;40,43%;0;0
RENDIMENTO;51468;b1;;C;2;SAO PAULO;SP;03/2010;910.827;300.187;799.947;496.148;110.880;1.165;107.391;13,92%;19,94%;30;0
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CREDITO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CECREMGE;309024;b3C;;I;2;BELO HORIZONTE;MG;03/2010;897.607;20.975;864.230;17.875;33.377;856;21.197;13,00%;13,47%;0;0
HP FINANCIAL SERVICES ARRENDAMENTO MERCANTIL S.A.;97406706;n1;;I;3;BARUERI;SP;03/2010;883.860;802.139;478.084;381.169;405.776;5.835;380.719;41,74%;0,25%;3;0
BRASCAN;50885;b1;;C;3;RIO DE JANEIRO;RJ;03/2010;857.041;131.919;664.383;591.132;192.658;615;192.437;34,09%;7,58%;5;0
BANCO GUANABARA S.A.;31880826;b1;;I;2;RIO DE JANEIRO;RJ;03/2010;838.735;446.357;729.387;575.172;109.348;2.361;149.674;26,06%;1,64%;1;0
PROSPER;50414;b1;;C;2;RIO DE JANEIRO;RJ;03/2010;819.583;129.025;776.605;275.018;42.978;-15.355;33.179;5,68%;12,80%;9;0
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1658426;b3S;;I;2;BRASILIA;DF;03/2010;813.170;629.805;612.791;577.002;200.379;11.809;199.617;27,95%;1,86%;0;4
COOPERATIVA DE CRÉDITO DOS PRODUTORES RURAIS E EMPRESÁRIOS DO INTERIOR PAULISTA;71328769;b3S;;I;2;SERTAOZINHO;SP;03/2010;784.923;471.800;586.554;544.664;198.369;-1.383;195.478;26,55%;2,75%;0;24
BMW;51420;n1;;C;3;SAO PAULO;SP;03/2010;776.685;419.785;674.755;410.393;101.929;163;0;NI%;0,00%;2;0
BANCO DE DESENVOLVIMENTO DO ESPIRITO SANTO S.A.;28145829;b4;;I;1;VITORIA;ES;03/2010;762.640;411.366;629.027;463.551;133.614;1.564;124.816;27,72%;3,87%;1;0
BANCO SAFRA DE INVESTIMENTO S.A.;7002898;b2;;I;2;SAO PAULO;SP;03/2010;759.421;123.322;242.981;122.657;516.440;2.193;0;NI%;0,00%;1;0
BANCO MORADA S.A;43717511;b1;;I;2;RIO DE JANEIRO;RJ;03/2010;741.744;236.449;683.089;356.693;58.654;1.156;58.654;12,36%;39,38%;1;0
BANCO GE CAPITAL S.A.;62421979;b1;;I;3;SAO PAULO;SP;03/2010;723.860;468.794;551.513;490.514;172.346;-15.731;167.542;21,23%;4,76%;1;0
DESENBAHIA - AGENCIA DE FOMENTO DO ESTADO DA BAHIA S.A.;15163587;n1;;I;1;SALVADOR;BA;03/2010;712.123;322.332;369.715;295.042;342.408;5.921;238.091;34,54%;5,08%;1;0
BANCO MONEO S.A.;7441209;b2;;I;2;CAXIAS DO SUL;RS;03/2010;683.939;639.261;558.185;545.324;125.754;6.635;125.754;15,85%;0,57%;1;0
DRESDNER BANK BRASIL S.A. BANCO MULTIPLO;29030467;b1;;I;3;SAO PAULO;SP;03/2010;672.879;68.408;404.799;346.445;268.080;4.755;267.894;92,00%;2,09%;1;0
AGÊNCIA DE FOMENTO DO ESTADO DE SANTA CATARINA S.A.-BADESC;82937293;n1;;I;1;FLORIANOPOLIS;SC;03/2010;669.836;339.143;228.561;166.170;441.274;9.294;221.274;60,41%;1,95%;1;0
OMNI;50940;n1;;C;2;SAO PAULO;SP;03/2010;648.025;314.242;542.606;397.243;105.418;4.626;0;NI%;0,00%;2;0
MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9464032;n1;;I;2;SAO PAULO;SP;03/2010;632.365;647.736;501.057;242.248;131.308;21.643;157.375;23,52%;0,30%;1;0
NOSSA CAIXA DESENVOLVIMENTO - AGÊNCIA DE FOMENTO DO ESTADO DE SÃO PAULO S.A.;10663610;n1;;I;1;SAO PAULO;SP;03/2010;629.192;45.628;21.637;16.395;607.554;2.569;527.554;839,42%;0,05%;0;0
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;;I;2;BLUMENAU;SC;03/2010;614.280;400.753;443.843;426.383;170.437;6.600;168.958;36,81%;4,05%;0;50
CREDICOAMO CREDITO RURAL COOPERATIVA;81723108;b3S;;I;2;CAMPO MOURAO;PR;03/2010;603.409;361.308;452.044;436.233;151.365;5.866;154.891;43,84%;0,03%;0;22
BRAZILIAN MORTGAGES COMPANHIA HIPOTECARIA;62237367;n1;;I;2;SAO PAULO;SP;03/2010;600.576;477.394;448.849;419.899;151.727;3.933;151.879;27,60%;0,27%;1;0
COOPERATIVA DE CRÉDITO RURAL DOS PLANTADORES DE CANA DA ZONA DE GUARIBA;44469161;b3S;;I;2;GUARIBA;SP;03/2010;595.097;246.855;523.296;490.840;71.801;2.421;70.901;14,41%;1,66%;0;4
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO MARINGÁ - SICREDI MARINGÁ PR;79342069;b3S;;I;2;MARINGA;PR;03/2010;580.804;316.713;511.208;300.989;69.596;836;64.769;15,41%;14,06%;0;51
PERNAMBUCANAS;40699;n1;;C;2;SAO PAULO;SP;03/2010;519.063;418.544;331.702;0;187.361;13.492;0;NI%;0,00%;2;0
BANCO COMMERCIAL INVESTMENT TRUST DO BRASIL S.A. - BANCO MÚLTIPLO;43818780;b2;;I;3;BARUERI;SP;03/2010;509.612;304.762;430.772;221.722;78.840;2.341;78.656;21,23%;1,33%;1;0
COOPERATIVA CENTRAL DE CRÉDITO DO MATO GROSSO - CENTRAL SICREDI MT;33667205;b3C;;I;2;CUIABA;MT;03/2010;497.692;1.446;464.500;0;33.191;-58;13.797;19,25%;13,18%;0;0
SICOOB CREDICOM - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA ÁREA DE SAÚDE DE BELO HORIZONTE E CIDADES PÓLO DE MINAS GERAIS LTDA.;42898825;b3S;;I;2;BELO HORIZONTE;MG;03/2010;496.534;149.345;441.519;427.058;55.016;1.389;54.146;19,46%;9,46%;0;30
BANCO CAIXA GERAL - BRASIL S.A.;33466988;b1;;I;3;SAO PAULO;SP;03/2010;494.855;72.314;229.400;211.547;265.455;1.350;264.742;91,38%;0,53%;1;0
COOPERATIVA CENTRAL DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA - CENTRAL CRESOL BASER;1401771;b3C;;I;2;FRANCISCO BELTRAO;PR;03/2010;488.400;13.378;469.042;336.689;19.358;-192;19.358;12,12%;17,41%;0;0
BANCO SEMEAR S.A.;795423;b1;;I;2;BELO HORIZONTE;MG;03/2010;468.267;356.298;382.628;350.916;85.638;1.306;85.612;15,69%;0,99%;1;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PIONEIRA DA SERRA GAÚCHA   SICREDI PIONEIRA RS;91586982;b3S;;I;2;NOVA PETROPOLIS;RS;03/2010;463.132;237.025;373.024;343.306;90.108;2.019;83.943;25,00%;8,88%;0;24
COOPERATIVA CENTRAL DE CRÉDITO DE GOIÁS LTDA;33416108;b3C;;I;2;GOIANIA;GO;03/2010;454.936;3.072;422.357;0;32.579;986;20.462;63,74%;16,45%;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO DOS VALES - SICREDI REGIÃO DOS VALES RS;89126130;b3S;;I;2;ENCANTADO;RS;03/2010;448.094;195.215;374.400;328.874;73.694;4.499;68.835;19,50%;6,25%;0;20
COOPERATIVA CENTRAL DE CRÉDITO DO NORTE/NORDESTE - UNICRED CENTRAL NORTE/NORDESTE;70119680;b3C;;I;2;CABEDELO;PB;03/2010;441.781;56.915;391.972;0;49.809;1.463;49.740;125,56%;9,04%;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CATARATAS DO IGUAÇU - SICREDI CATARATAS DO IGUAÇU;78414067;b3S;;I;2;MEDIANEIRA;PR;03/2010;423.803;237.089;361.576;236.362;62.227;3.242;57.942;17,18%;15,04%;0;28
BANCO FICSA S.A.;61348538;b1;;I;2;SAO PAULO;SP;03/2010;412.209;213.113;338.975;284.042;73.234;3.088;72.890;14,55%;2,53%;1;0
BPN BRASIL BANCO MÚLTIPLO S.A.;61033106;b1;;I;3;SAO PAULO;SP;03/2010;409.592;272.767;357.618;304.010;51.974;-11.914;66.454;19,98%;3,51%;1;0
MÁXIMA;50201;b1;;C;2;RIO DE JANEIRO;RJ;03/2010;404.620;79.422;326.373;251.336;78.247;-4.690;75.888;23,27%;49,70%;4;0
BANCO TRICURY S.A.;57839805;b2;;I;2;SAO PAULO;SP;03/2010;402.782;240.237;283.760;267.163;119.022;4.530;118.799;32,90%;21,07%;1;0
BANCO CARGILL S.A.;3609817;b1;;I;3;SAO PAULO;SP;03/2010;396.214;272.757;222.837;198.627;173.377;11.955;173.377;42,09%;0,09%;1;0
BANCO INTERMEDIUM S/A;416968;b1;;I;2;BELO HORIZONTE;MG;03/2010;394.026;239.765;281.021;268.005;113.004;2.987;112.676;29,29%;1,90%;3;0
UNICRED NORTE DO PARANÁ - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, PROFISSIONAIS DA ÁREA DE SAÚDE E EMPRESÁRIOS DA REGIÃO NORTE DO PARANÁ LTDA;2398976;b3S;;I;2;LONDRINA;PR;03/2010;383.540;189.799;209.485;197.244;174.055;7.626;172.463;63,50%;3,91%;0;15
