Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Ativo Total;Carteira de Crédito Classificada;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;Captações;Patrimônio Líquido;Lucro Líquido;Patrimônio de Referência para Comparação com o RWA;Índice de Basileia;Índice de Imobilização;Número de Agências;Número de Postos de Atendimento;
BGN;51097;b1;;C;2;RECIFE;PE;06/2007;2.277.798;953.293;2.134.434;1.982.865;143.364;16.190;143.364;11,87%;3,90%;5;0
COOPERATIVA CENTRAL DE CRÉDITO DO RIO GRANDE DO SUL - CENTRAL SICREDI RS;87437687;b3C;;I;2;PORTO ALEGRE;RS;06/2007;2.179.852;11.271;2.116.658;0;63.194;181;63.194;15,58%;34,05%;0;0
DRESDNER BANK BRASIL S.A. BANCO MULTIPLO;29030467;b1;;I;3;SAO PAULO;SP;06/2007;2.146.205;531.544;1.896.386;1.761.826;249.819;39.716;249.773;16,63%;3,01%;1;0
BES;51482;b2;;C;3;SAO PAULO;SP;06/2007;2.072.161;32.115;1.947.755;1.441.116;124.406;12.204;124.136;12,78%;11,13%;3;0
INDUSTRIAL DO BRASIL;50988;b1;;C;2;SAO PAULO;SP;06/2007;2.037.506;661.088;1.665.865;1.583.012;371.641;17.695;369.416;33,82%;11,82%;6;0
BANCO CARREFOUR S.A.;8357240;b2;;I;2;SAO PAULO;SP;06/2007;2.016.106;1.792.631;1.742.570;554.014;273.537;-11.451;273.421;15,27%;0,07%;1;0
SCHAHIN;50191;b1;;C;2;SAO PAULO;SP;06/2007;1.942.702;773.965;1.719.429;1.471.817;223.273;21.392;222.848;14,77%;13,96%;3;0
BANIF;20255;b1;;C;3;SAO PAULO;SP;06/2007;1.934.541;598.939;1.808.634;1.128.735;125.906;9.393;139.384;12,35%;25,77%;13;0
ASSOCIACAO DE POUPANCA E EMPRESTIMO - POUPEX;655522;n1;;I;2;BRASILIA;DF;06/2007;1.923.223;598.315;215.851;146.757;1.707.372;10.768;1.707.372;217,71%;0,97%;1;0
GOLDMAN SACHS DO BRASIL BANCO MULTIPLO S.A.;4332281;b2;;I;3;SAO PAULO;SP;06/2007;1.787.745;0;1.567.989;1.490.155;219.756;3.376;219.756;96,43%;4,03%;1;0
RURAL;31244;b1;;C;2;BELO HORIZONTE;MG;06/2007;1.757.658;890.041;1.528.717;1.267.286;228.941;6.302;227.691;13,45%;48,83%;7;3
BANCO FIDIS DE INVESTIMENTO S.A.;62237425;b2;;I;3;BETIM;MG;06/2007;1.729.490;1.153.465;1.350.964;1.147.957;378.526;20.444;378.526;28,38%;0,10%;1;0
BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;38486817;b4;;I;1;BELO HORIZONTE;MG;06/2007;1.702.484;758.482;906.945;570.891;795.539;12.858;795.401;47,16%;3,24%;1;0
BANCO BARCLAYS S.A.;61146577;b1;;I;3;SAO PAULO;SP;06/2007;1.685.571;122.242;1.311.814;845.173;373.757;89.548;372.792;147,37%;3,51%;1;0
