Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Ativo Total;Carteira de Crédito Classificada;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;Captações;Patrimônio Líquido;Lucro Líquido;Patrimônio de Referência para Comparação com o RWA;Índice de Basileia;Índice de Imobilização;Número de Agências;Número de Postos de Atendimento;
BB;49906;b1;;C;1;BRASILIA;DF;06/2010;683.908.409;303.112.971;644.521.624;534.489.331;39.386.785;5.131.185;56.438.421;13,36%;20,26%;5.006;1.702
ITAU;10069;b1;;C;2;SAO PAULO;SP;06/2010;629.918.032;264.523.087;573.890.257;414.698.014;56.027.775;6.440.546;69.520.662;15,67%;38,95%;4.445;972
BRADESCO;10045;b1;;C;2;OSASCO;SP;06/2010;495.622.252;208.346.100;451.162.899;363.937.482;44.459.353;4.517.294;52.619.552;15,80%;48,03%;3.510;1.216
BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;33657248;b4;;I;1;RIO DE JANEIRO;RJ;06/2010;463.300.423;168.060.907;432.720.319;279.503.359;30.580.104;3.570.626;58.276.298;17,82%;0,56%;4;0
CAIXA ECONOMICA FEDERAL;360305;b1;;I;1;BRASILIA;DF;06/2010;381.237.941;151.290.040;366.942.727;319.656.774;14.295.214;1.667.684;30.571.675;17,08%;15,53%;2.092;513
SANTANDER;30379;b1;;C;3;SAO PAULO;SP;06/2010;366.046.988;150.722.037;300.248.540;208.119.786;65.798.447;2.048.261;73.402.718;30,66%;39,78%;2.408;1.491
HSBC;51152;b1;;C;3;CURITIBA;PR;06/2010;116.522.099;43.052.106;109.326.100;80.275.483;7.195.999;424.242;9.158.148;14,55%;35,07%;881;406
VOTORANTIM;51011;b1;;C;2;SAO PAULO;SP;06/2010;102.050.497;46.698.921;94.011.511;73.201.432;8.038.986;477.512;11.215.500;13,74%;1,35%;123;0
SAFRA;10083;b1;;C;2;SAO PAULO;SP;06/2010;75.315.051;30.280.463;70.197.930;50.545.164;5.117.121;512.239;5.731.671;13,95%;24,80%;102;17
CITIBANK;30403;b1;;C;3;SAO PAULO;SP;06/2010;52.123.127;15.375.571;46.828.839;22.762.052;5.294.288;232.559;5.655.248;14,37%;15,16%;137;9
BTG PACTUAL;49944;b1;;C;2;RIO DE JANEIRO;RJ;06/2010;32.704.509;2.267.035;29.269.798;20.787.986;3.434.711;336.273;3.374.279;17,99%;3,60%;9;0
BANRISUL;30173;b1;;C;1;PORTO ALEGRE;RS;06/2010;31.298.313;15.442.023;27.707.358;21.066.230;3.590.955;303.781;3.455.891;15,67%;8,16%;437;241
CREDIT SUISSE;30771;b1;;C;3;SAO PAULO;SP;06/2010;29.762.608;3.524.042;26.647.046;18.412.282;3.115.563;189.425;3.093.050;16,77%;14,22%;9;0
BNP PARIBAS;51516;b1;;C;3;SAO PAULO;SP;06/2010;20.687.320;6.406.819;18.427.930;10.465.274;2.259.390;139.542;2.518.722;24,54%;14,50%;14;1
BANCO DO NORDESTE DO BRASIL S.A.;7237373;b1;;I;1;FORTALEZA;CE;06/2010;19.854.198;9.976.617;17.793.445;10.027.928;2.060.753;110.055;3.067.846;13,87%;6,15%;185;4
BANCO VOLKSWAGEN S.A.;59109165;b2;;I;3;SAO PAULO;SP;06/2010;18.456.734;15.906.759;16.755.486;12.347.656;1.701.248;117.823;1.958.828;12,10%;7,68%;1;0
DEUTSCHE;51183;b1;;C;3;SAO PAULO;SP;06/2010;16.930.076;1.356.164;15.971.694;4.372.357;958.382;44.924;1.011.300;13,47%;8,92%;2;0
BIC;32119;b1;;C;2;SAO PAULO;SP;06/2010;14.496.699;11.309.931;12.620.881;10.622.892;1.875.818;180.299;2.834.203;18,99%;2,29%;35;0
ALFA;51293;b1;;C;2;SAO PAULO;SP;06/2010;12.596.415;5.505.895;10.859.661;8.732.807;1.736.753;89.797;1.683.866;20,89%;11,08%;49;1
JP MORGAN CHASE;20107;b1;;C;3;SAO PAULO;SP;06/2010;12.574.493;459.963;10.992.574;6.492.697;1.581.919;39.132;1.555.261;18,73%;3,23%;7;1
