Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Ativo Total;Carteira de Crédito Classificada;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;Captações;Patrimônio Líquido;Lucro Líquido;Patrimônio de Referência para Comparação com o RWA;Índice de Basileia;Índice de Imobilização;Número de Agências;Número de Postos de Atendimento;
BB;49906;b1;;C;1;BRASILIA;DF;03/2007;321.898.019;140.345.316;300.259.563;247.395.524;21.638.457;1.408.790;31.851.962;17,13%;14,17%;4.052;1.233
ITAU;10069;b1;;C;2;SAO PAULO;SP;03/2007;250.082.020;90.702.397;223.844.247;146.029.382;26.237.773;-1.460.594;32.903.999;17,28%;24,68%;2.610;746
BRADESCO;10045;b1;;C;2;OSASCO;SP;03/2007;229.735.040;101.261.719;203.700.072;160.170.692;26.034.969;1.705.514;35.487.343;17,76%;49,18%;3.045;1.080
CAIXA ECONOMICA FEDERAL;360305;b1;;I;1;BRASILIA;DF;03/2007;219.509.515;49.088.917;209.697.764;188.502.059;9.811.751;777.574;12.666.159;24,49%;19,75%;2.010;456
BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;33657248;b4;;I;1;RIO DE JANEIRO;RJ;03/2007;185.731.715;71.315.783;165.034.770;55.393.479;20.696.945;1.548.363;36.270.104;26,37%;50,99%;4;0
ABN AMRO;10076;b1;;C;3;SAO PAULO;SP;03/2007;129.775.612;51.302.486;118.819.525;74.047.466;10.956.087;532.830;11.502.657;14,68%;17,43%;1.110;854
UNIBANCO;10100;b1;;C;2;SAO PAULO;SP;03/2007;110.374.734;46.392.914;99.979.321;73.368.287;10.395.412;592.179;13.381.534;13,31%;48,28%;968;266
SANTANDER BANESPA;30379;b1;;C;3;SAO PAULO;SP;03/2007;101.370.124;37.903.001;92.738.985;63.859.977;8.631.139;552.378;12.339.098;14,93%;14,59%;1.072;691
SAFRA;10083;b1;;C;2;SAO PAULO;SP;03/2007;67.691.492;25.324.984;63.755.033;46.786.240;3.936.458;257.855;4.651.033;11,99%;14,34%;114;14
HSBC;51152;b1;;C;3;CURITIBA;PR;03/2007;64.410.180;26.214.390;60.155.869;46.332.367;4.254.311;240.718;5.120.956;13,69%;33,42%;938;462
VOTORANTIM;51011;b1;;C;2;SAO PAULO;SP;03/2007;59.733.270;18.419.398;54.206.074;45.476.627;5.527.196;380.799;5.526.993;16,04%;1,59%;103;0
BANCO NOSSA CAIXA S.A.;43073394;b1;;I;1;SAO PAULO;SP;03/2007;42.911.951;7.641.943;40.231.971;34.481.390;2.679.980;87.701;2.662.397;19,71%;18,86%;546;370
CITIBANK;30403;b1;;C;3;SAO PAULO;SP;03/2007;37.168.613;11.075.818;33.594.144;14.973.933;3.574.469;196.365;4.028.759;14,49%;17,51%;125;11
BNP PARIBAS;51516;b1;;C;3;SAO PAULO;SP;03/2007;30.023.402;4.837.174;29.032.347;10.446.200;991.055;39.380;1.005.890;13,43%;3,22%;6;0
UBS PACTUAL;49944;b1;;C;3;RIO DE JANEIRO;RJ;03/2007;22.367.710;888.264;19.658.075;10.069.306;2.709.635;1.543.856;2.695.259;18,71%;4,37%;11;0
BBM;30207;b1;;C;2;SALVADOR;BA;03/2007;20.237.585;2.500.489;19.466.707;10.487.388;770.877;122.299;770.877;12,19%;11,89%;12;0
BANRISUL;30173;b1;;C;1;PORTO ALEGRE;RS;03/2007;16.289.029;6.527.140;14.437.887;12.491.403;1.851.142;638.474;1.851.142;21,27%;17,11%;415;183
CREDIT SUISSE;30771;b1;;C;3;SAO PAULO;SP;03/2007;14.097.600;2.249.642;12.647.625;7.668.265;1.449.975;250.452;1.447.127;20,49%;2,97%;8;0
BANCO DO NORDESTE DO BRASIL S.A.;7237373;b1;;I;1;FORTALEZA;CE;03/2007;12.455.093;4.016.899;10.950.605;5.065.647;1.504.488;16.636;1.504.255;18,26%;12,31%;180;4
ALFA;51293;b1;;C;2;SAO PAULO;SP;03/2007;11.355.612;5.030.218;10.090.454;8.242.303;1.265.158;34.202;1.259.952;17,99%;12,26%;44;0
JP MORGAN CHASE;20107;b1;;C;3;SAO PAULO;SP;03/2007;10.516.974;196.321;9.186.654;6.177.168;1.330.320;91.170;1.329.923;16,94%;3,75%;5;1
FIBRA;49951;b1;;C;2;SAO PAULO;SP;03/2007;9.815.478;2.856.926;9.362.655;9.125.395;452.822;13.048;514.421;13,85%;16,18%;2;0
DEUTSCHE;51183;b1;;C;3;SAO PAULO;SP;03/2007;8.984.391;264.521;8.466.649;2.712.622;517.742;-7.712;674.064;20,00%;9,47%;2;0
BIC;32119;b1;;C;2;SAO PAULO;SP;03/2007;7.929.029;5.018.631;7.337.170;6.447.017;591.859;48.238;836.142;14,11%;4,32%;34;0
ING;51073;b1;;C;3;SAO PAULO;SP;03/2007;6.832.648;219.002;6.386.738;2.637.902;445.910;-4.342;445.903;22,33%;1,29%;2;0
VOLKSWAGEN;30764;b2;;C;3;SAO PAULO;SP;03/2007;6.363.028;6.083.838;5.540.223;4.970.524;822.805;20.851;822.413;11,93%;8,08%;9;0
