Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Ativo Total;Carteira de Crédito Classificada;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;Captações;Patrimônio Líquido;Lucro Líquido;Patrimônio de Referência para Comparação com o RWA;Índice de Basileia;Índice de Imobilização;Número de Agências;Número de Postos de Atendimento;
BB;49906;b1;;C;1;BRASILIA;DF;12/2010;728.672.865;329.985.462;678.177.275;552.043.528;50.495.590;6.626.910;68.257.551;14,72%;20,99%;5.061;1.664
ITAU;10069;b1;;C;2;SAO PAULO;SP;12/2010;720.313.868;298.424.225;658.511.648;489.729.297;61.802.220;6.955.703;78.670.791;15,81%;37,32%;3.869;941
BRADESCO;10045;b1;;C;2;OSASCO;SP;12/2010;562.601.430;230.430.325;514.382.909;425.610.597;48.218.521;5.526.841;55.968.367;15,06%;49,71%;3.657;1.282
BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;33657248;b4;;I;1;RIO DE JANEIRO;RJ;12/2010;520.854.166;178.017.486;454.954.902;296.445.036;65.899.264;6.342.696;83.201.218;20,16%;0,41%;4;0
CAIXA ECONOMICA FEDERAL;360305;b1;;I;1;BRASILIA;DF;12/2010;401.412.490;178.515.247;385.975.540;333.617.534;15.436.950;2.096.727;32.569.539;15,44%;17,16%;2.197;543
SANTANDER;30379;b1;;C;3;SAO PAULO;SP;12/2010;376.062.156;165.274.797;310.739.700;229.982.158;65.322.455;1.883.717;71.862.233;28,44%;39,65%;2.507;1.490
HSBC;51152;b1;;C;3;CURITIBA;PR;12/2010;124.686.081;49.630.844;116.895.432;91.902.894;7.790.649;657.927;9.498.668;13,17%;36,48%;881;404
VOTORANTIM;51011;b1;;C;2;SAO PAULO;SP;12/2010;110.741.218;56.816.072;102.352.283;79.530.984;8.388.935;537.725;11.844.719;13,10%;1,40%;135;0
SAFRA;10083;b1;;C;2;SAO PAULO;SP;12/2010;76.297.016;37.268.731;70.683.276;55.650.835;5.613.741;535.844;6.600.399;14,07%;24,04%;103;14
CITIBANK;30403;b1;;C;3;SAO PAULO;SP;12/2010;54.406.014;17.404.622;49.011.830;25.316.983;5.394.184;198.563;5.744.609;13,78%;14,45%;137;9
BTG PACTUAL;49944;b1;;C;2;RIO DE JANEIRO;RJ;12/2010;48.624.525;3.604.575;43.021.932;36.829.994;5.602.592;474.633;5.567.094;21,88%;10,18%;9;0
BANRISUL;30173;b1;;C;1;PORTO ALEGRE;RS;12/2010;32.343.212;17.033.161;28.487.041;22.223.377;3.856.171;435.952;3.715.475;15,54%;7,76%;436;243
DEUTSCHE;51183;b1;;C;3;SAO PAULO;SP;12/2010;30.988.151;1.126.196;29.997.604;7.501.996;990.547;32.209;1.014.631;13,25%;2,65%;3;0
CREDIT SUISSE;30771;b1;;C;3;SAO PAULO;SP;12/2010;24.474.929;2.440.749;21.492.599;14.941.516;2.982.331;196.825;2.873.660;16,16%;13,59%;9;0
BANCO DO NORDESTE DO BRASIL S.A.;7237373;b1;;I;1;FORTALEZA;CE;12/2010;23.783.716;11.287.768;21.606.378;12.442.776;2.177.338;203.535;3.248.273;13,60%;5,85%;185;4
BNP PARIBAS;51516;b1;;C;3;SAO PAULO;SP;12/2010;22.271.696;7.010.142;20.048.131;8.588.227;2.223.565;155.137;2.457.384;19,00%;15,70%;14;1
BANCO VOLKSWAGEN S.A.;59109165;b2;;I;3;SAO PAULO;SP;12/2010;20.705.056;17.512.652;18.847.380;13.982.999;1.857.676;156.727;2.334.157;12,83%;6,74%;1;0
BIC;32119;b1;;C;2;SAO PAULO;SP;12/2010;16.889.436;12.918.376;14.933.043;12.816.105;1.956.393;164.236;2.875.126;17,17%;2,81%;37;0
PANAMERICANO;31323;b1;;C;2;SAO PAULO;SP;12/2010;12.818.867;7.896.028;12.611.019;6.568.648;207.847;-377.138;-868.163;-5,53%;0,00%;5;0
JP MORGAN CHASE;20107;b1;;C;3;SAO PAULO;SP;12/2010;12.633.702;413.293;10.966.552;6.506.267;1.667.150;80.651;1.653.662;20,42%;3,69%;7;1
BANCO COOPERATIVO SICREDI S.A.;1181521;b1;;I;2;PORTO ALEGRE;RS;12/2010;12.526.038;5.316.135;12.269.135;12.034.463;256.903;16.745;359.743;12,25%;18,97%;5;0
ALFA;51293;b1;;C;2;SAO PAULO;SP;12/2010;11.729.132;6.122.994;9.939.452;8.156.365;1.789.680;74.232;1.731.852;19,91%;11,17%;50;1
BMG;30290;b1;;C;2;BELO HORIZONTE;MG;12/2010;11.533.546;8.176.098;9.196.543;6.353.981;2.337.003;253.691;3.237.746;15,60%;1,80%;19;1
BANCO COOPERATIVO DO BRASIL S.A. - BANCOOB;2038232;b1;;I;2;BRASILIA;DF;12/2010;10.757.356;3.345.334;10.473.645;10.229.149;283.712;18.111;327.197;12,36%;20,68%;8;0
FIBRA;49951;b1;;C;2;SAO PAULO;SP;12/2010;10.055.850;7.361.847;9.263.502;7.937.661;792.349;-28.056;1.052.777;12,76%;26,65%;16;0
ABC-BRASIL;41856;b1;;C;3;SAO PAULO;SP;12/2010;9.834.305;7.629.455;8.486.388;7.424.798;1.347.918;105.120;1.841.810;15,96%;3,74%;7;0
BANESTES;30159;b1;;C;1;VITORIA;ES;12/2010;9.504.537;3.535.037;8.714.507;8.233.500;790.030;92.388;785.073;17,58%;19,17%;134;26
MERCANTIL DO BRASIL;20152;b1;;C;2;BELO HORIZONTE;MG;12/2010;9.472.888;5.234.148;8.758.141;7.035.473;714.747;19.253;1.016.646;13,38%;11,35%;159;3
CRUZEIRO DO SUL;50720;b1;;C;2;SAO PAULO;SP;12/2010;9.230.807;2.176.696;8.104.226;6.091.990;1.126.581;76.261;1.677.937;21,20%;5,77%;10;0
PINE;50304;b1;;C;2;SAO PAULO;SP;12/2010;9.158.627;4.841.778;8.291.495;7.583.664;867.132;52.495;1.087.291;17,37%;1,92%;9;0
SOCIETE GENERALE;31859;b1;;C;3;SAO PAULO;SP;12/2010;9.080.780;3.002.213;7.981.597;4.892.680;1.099.182;9.830;1.096.870;18,37%;44,72%;5;0
BANCO DAYCOVAL S.A.;62232889;b1;;I;2;SAO PAULO;SP;12/2010;8.876.686;5.397.620;7.096.015;6.341.175;1.780.671;158.091;1.780.041;19,86%;9,67%;30;0
